   3.0975208e+00   3.1973740e+00   3.2481769e+00   3.2486643e+00   3.2046583e+00   3.1281868e+00   3.0358291e+00   2.9464922e+00   2.8788947e+00   2.8490675e+00   2.8681811e+00   2.9409679e+00   3.0649377e+00   3.2304870e+00   3.4218948e+00   3.6190895e+00   3.7999788e+00   3.9430622e+00   4.0300152e+00   4.0479317e+00   3.9909540e+00   3.8610921e+00   3.6681283e+00   3.4286168e+00   3.1640907e+00   2.8986882e+00   2.6564776e+00   2.4587953e+00   2.3219121e+00   2.2553001e+00   2.2607048e+00   2.3321253e+00   2.4567005e+00   2.6163896e+00   2.7902397e+00   2.9569644e+00   3.0975208e+00   3.1973740e+00   3.2481769e+00   3.2486643e+00   3.2046583e+00   3.1281868e+00   3.0358291e+00   2.9464922e+00   2.8788947e+00   2.8490675e+00   2.8681811e+00   2.9409679e+00   3.0649377e+00   3.2304870e+00   3.4218948e+00   3.6190895e+00   3.7999788e+00   3.9430622e+00   4.0300152e+00   4.0479317e+00   3.9909540e+00   3.8610921e+00   3.6681283e+00   3.4286168e+00   3.1640907e+00   2.8986882e+00   2.6564776e+00   2.4587953e+00   2.3219121e+00   2.2553001e+00   2.2607048e+00   2.3321253e+00   2.4567005e+00   2.6163896e+00   2.7902397e+00   2.9569644e+00
   2.5559039e+00   2.6560467e+00   2.7158726e+00   2.7352981e+00   2.7205728e+00   2.6832646e+00   2.6385669e+00   2.6031415e+00   2.5927657e+00   2.6200808e+00   2.6927202e+00   2.8120576e+00   2.9727329e+00   3.1630241e+00   3.3660289e+00   3.5615191e+00   3.7282515e+00   3.8464587e+00   3.9002233e+00   3.8794482e+00   3.7811838e+00   3.6101500e+00   3.3783835e+00   3.1040468e+00   2.8095355e+00   2.5191015e+00   2.2562708e+00   2.0413550e+00   1.8893480e+00   1.8084490e+00   1.7993820e+00   1.8555826e+00   1.9642227e+00   2.1079415e+00   2.2670686e+00   2.4220678e+00   2.5559039e+00   2.6560467e+00   2.7158726e+00   2.7352981e+00   2.7205728e+00   2.6832646e+00   2.6385669e+00   2.6031415e+00   2.5927657e+00   2.6200808e+00   2.6927202e+00   2.8120576e+00   2.9727329e+00   3.1630241e+00   3.3660289e+00   3.5615191e+00   3.7282515e+00   3.8464587e+00   3.9002233e+00   3.8794482e+00   3.7811838e+00   3.6101500e+00   3.3783835e+00   3.1040468e+00   2.8095355e+00   2.5191015e+00   2.2562708e+00   2.0413550e+00   1.8893480e+00   1.8084490e+00   1.7993820e+00   1.8555826e+00   1.9642227e+00   2.1079415e+00   2.2670686e+00   2.4220678e+00
   2.0400842e+00   2.1397640e+00   2.2082814e+00   2.2465324e+00   2.2608843e+00   2.2620738e+00   2.2635337e+00   2.2793598e+00   2.3221770e+00   2.4011754e+00   2.5205653e+00   2.6786520e+00   2.8676545e+00   3.0743004e+00   3.2811379e+00   3.4684137e+00   3.6162973e+00   3.7071894e+00   3.7278374e+00   3.6710032e+00   3.5364807e+00   3.3313351e+00   3.0693291e+00   2.7695967e+00   2.4547138e+00   2.1483881e+00   1.8730332e+00   1.6475064e+00   1.4852709e+00   1.3931892e+00   1.3710814e+00   1.4120896e+00   1.5037949e+00   1.6299421e+00   1.7725581e+00   1.9142038e+00   2.0400842e+00   2.1397640e+00   2.2082814e+00   2.2465324e+00   2.2608843e+00   2.2620738e+00   2.2635337e+00   2.2793598e+00   2.3221770e+00   2.4011754e+00   2.5205653e+00   2.6786520e+00   2.8676545e+00   3.0743004e+00   3.2811379e+00   3.4684137e+00   3.6162973e+00   3.7071894e+00   3.7278374e+00   3.6710032e+00   3.5364807e+00   3.3313351e+00   3.0693291e+00   2.7695967e+00   2.4547138e+00   2.1483881e+00   1.8730332e+00   1.6475064e+00   1.4852709e+00   1.3931892e+00   1.3710814e+00   1.4120896e+00   1.5037949e+00   1.6299421e+00   1.7725581e+00   1.9142038e+00
   1.6035435e+00   1.7015426e+00   1.7771784e+00   1.8319732e+00   1.8719997e+00   1.9067632e+00   1.9476197e+00   2.0059336e+00   2.0912121e+00   2.2094558e+00   2.3619402e+00   2.5445897e+00   2.7480340e+00   2.9583541e+00   3.1584379e+00   3.3297937e+00   3.4546091e+00   3.5178127e+00   3.5088923e+00   3.4232507e+00   3.2629325e+00   3.0366294e+00   2.7589551e+00   2.4490681e+00   2.1287964e+00   1.8204772e+00   1.5447576e+00   1.3186070e+00   1.1537651e+00   1.0557980e+00   1.0238619e+00   1.0511897e+00   1.1262294e+00   1.2342888e+00   1.3594786e+00   1.4867161e+00   1.6035435e+00   1.7015426e+00   1.7771784e+00   1.8319732e+00   1.8719997e+00   1.9067632e+00   1.9476197e+00   2.0059336e+00   2.0912121e+00   2.2094558e+00   2.3619402e+00   2.5445897e+00   2.7480340e+00   2.9583541e+00   3.1584379e+00   3.3297937e+00   3.4546091e+00   3.5178127e+00   3.5088923e+00   3.4232507e+00   3.2629325e+00   3.0366294e+00   2.7589551e+00   2.4490681e+00   2.1287964e+00   1.8204772e+00   1.5447576e+00   1.3186070e+00   1.1537651e+00   1.0557980e+00   1.0238619e+00   1.0511897e+00   1.1262294e+00   1.2342888e+00   1.3594786e+00   1.4867161e+00
   1.2745187e+00   1.3691713e+00   1.4492710e+00   1.5165502e+00   1.5763648e+00   1.6366389e+00   1.7064494e+00   1.7944341e+00   1.9072319e+00   2.0481576e+00   2.2162881e+00   2.4060853e+00   2.6076163e+00   2.8073575e+00   2.9894981e+00   3.1375958e+00   3.2363916e+00   3.2735715e+00   3.2412637e+00   3.1370909e+00   2.9646480e+00   2.7333405e+00   2.4575968e+00   2.1555369e+00   1.8472469e+00   1.5528531e+00   1.2906127e+00   1.0752359e+00   9.1662553e-01   8.1917151e-01   7.8166884e-01   7.9785684e-01   8.5750198e-01   9.4788378e-01   1.0554970e+00   1.1677597e+00   1.2745187e+00   1.3691713e+00   1.4492710e+00   1.5165502e+00   1.5763648e+00   1.6366389e+00   1.7064494e+00   1.7944341e+00   1.9072319e+00   2.0481576e+00   2.2162881e+00   2.4060853e+00   2.6076163e+00   2.8073575e+00   2.9894981e+00   3.1375958e+00   3.2363916e+00   3.2735715e+00   3.2412637e+00   3.1370909e+00   2.9646480e+00   2.7333405e+00   2.4575968e+00   2.1555369e+00   1.8472469e+00   1.5528531e+00   1.2906127e+00   1.0752359e+00   9.1662553e-01   8.1917151e-01   7.8166884e-01   7.9785684e-01   8.5750198e-01   9.4788378e-01   1.0554970e+00   1.1677597e+00
   1.0534597e+00   1.1427430e+00   1.2238680e+00   1.2983927e+00   1.3706180e+00   1.4466653e+00   1.5332876e+00   1.6365707e+00   1.7606973e+00   1.9069366e+00   2.0729977e+00   2.2528399e+00   2.4369758e+00   2.6132452e+00   2.7679763e+00   2.8874042e+00   2.9591821e+00   2.9738084e+00   2.9257978e+00   2.8144566e+00   2.6441630e+00   2.4241141e+00   2.1675613e+00   1.8906158e+00   1.6107561e+00   1.3452034e+00   1.1093472e+00   9.1539464e-01   7.7139142e-01   6.8071786e-01   6.4210619e-01   6.5016425e-01   6.9633124e-01   7.7014086e-01   8.6063251e-01   9.5773583e-01   1.0534597e+00   1.1427430e+00   1.2238680e+00   1.2983927e+00   1.3706180e+00   1.4466653e+00   1.5332876e+00   1.6365707e+00   1.7606973e+00   1.9069366e+00   2.0729977e+00   2.2528399e+00   2.4369758e+00   2.6132452e+00   2.7679763e+00   2.8874042e+00   2.9591821e+00   2.9738084e+00   2.9257978e+00   2.8144566e+00   2.6441630e+00   2.4241141e+00   2.1675613e+00   1.8906158e+00   1.6107561e+00   1.3452034e+00   1.1093472e+00   9.1539464e-01   7.7139142e-01   6.8071786e-01   6.4210619e-01   6.5016425e-01   6.9633124e-01   7.7014086e-01   8.6063251e-01   9.5773583e-01
   9.1732807e-01   9.9903346e-01   1.0773612e+00   1.1534211e+00   1.2302775e+00   1.3122077e+00   1.4037748e+00   1.5088381e+00   1.6296348e+00   1.7660572e+00   1.9152265e+00   2.0714271e+00   2.2264231e+00   2.3701298e+00   2.4915680e+00   2.5799955e+00   2.6260839e+00   2.6230033e+00   2.5672846e+00   2.4593546e+00   2.3036759e+00   2.1084684e+00   1.8850386e+00   1.6467882e+00   1.4080086e+00   1.1825965e+00   9.8283058e-01   8.1834322e-01   6.9539848e-01   6.1654886e-01   5.8070046e-01   5.8356716e-01   6.1844917e-01   6.7723421e-01   7.5149463e-01   8.3354450e-01   9.1732807e-01   9.9903346e-01   1.0773612e+00   1.1534211e+00   1.2302775e+00   1.3122077e+00   1.4037748e+00   1.5088381e+00   1.6296348e+00   1.7660572e+00   1.9152265e+00   2.0714271e+00   2.2264231e+00   2.3701298e+00   2.4915680e+00   2.5799955e+00   2.6260839e+00   2.6230033e+00   2.5672846e+00   2.4593546e+00   2.3036759e+00   2.1084684e+00   1.8850386e+00   1.6467882e+00   1.4080086e+00   1.1825965e+00   9.8283058e-01   8.1834322e-01   6.9539848e-01   6.1654886e-01   5.8070046e-01   5.8356716e-01   6.1844917e-01   6.7723421e-01   7.5149463e-01   8.3354450e-01
   8.2921277e-01   9.0118747e-01   9.7296770e-01   1.0450960e+00   1.1194079e+00   1.1984901e+00   1.2850182e+00   1.3810620e+00   1.4874565e+00   1.6033237e+00   1.7258151e+00   1.8501171e+00   1.9697295e+00   2.0769908e+00   2.1637971e+00   2.2224327e+00   2.2464168e+00   2.2312674e+00   2.1750902e+00   2.0789201e+00   1.9467707e+00   1.7853809e+00   1.6036814e+00   1.4120380e+00   1.2213517e+00   1.0421157e+00   8.8352919e-01   7.5276533e-01   6.5446940e-01   5.9053650e-01   5.6018563e-01   5.6031194e-01   5.8606680e-01   6.3158943e-01   6.9079755e-01   7.5813893e-01   8.2921277e-01   9.0118747e-01   9.7296770e-01   1.0450960e+00   1.1194079e+00   1.1984901e+00   1.2850182e+00   1.3810620e+00   1.4874565e+00   1.6033237e+00   1.7258151e+00   1.8501171e+00   1.9697295e+00   2.0769908e+00   2.1637971e+00   2.2224327e+00   2.2464168e+00   2.2312674e+00   2.1750902e+00   2.0789201e+00   1.9467707e+00   1.7853809e+00   1.6036814e+00   1.4120380e+00   1.2213517e+00   1.0421157e+00   8.8352919e-01   7.5276533e-01   6.5446940e-01   5.9053650e-01   5.6018563e-01   5.6031194e-01   5.8606680e-01   6.3158943e-01   6.9079755e-01   7.5813893e-01
   7.5044950e-01   8.1088304e-01   8.7289503e-01   9.3649823e-01   1.0024829e+00   1.0720646e+00   1.1464583e+00   1.2264405e+00   1.3119592e+00   1.4018482e+00   1.4936903e+00   1.5838527e+00   1.6676989e+00   1.7399583e+00   1.7952152e+00   1.8284611e+00   1.8356491e+00   1.8141827e+00   1.7632818e+00   1.6841788e+00   1.5801196e+00   1.4561630e+00   1.3187982e+00   1.1754191e+00   1.0337118e+00   9.0101883e-01   7.8374997e-01   6.8690083e-01   6.1372813e-01   5.6561291e-01   5.4212016e-01   5.4124086e-01   5.5978138e-01   5.9384900e-01   6.3937175e-01   6.9258837e-01   7.5044950e-01   8.1088304e-01   8.7289503e-01   9.3649823e-01   1.0024829e+00   1.0720646e+00   1.1464583e+00   1.2264405e+00   1.3119592e+00   1.4018482e+00   1.4936903e+00   1.5838527e+00   1.6676989e+00   1.7399583e+00   1.7952152e+00   1.8284611e+00   1.8356491e+00   1.8141827e+00   1.7632818e+00   1.6841788e+00   1.5801196e+00   1.4561630e+00   1.3187982e+00   1.1754191e+00   1.0337118e+00   9.0101883e-01   7.8374997e-01   6.8690083e-01   6.1372813e-01   5.6561291e-01   5.4212016e-01   5.4124086e-01   5.5978138e-01   5.9384900e-01   6.3937175e-01   6.9258837e-01
   6.5192956e-01   6.9964619e-01   7.4960183e-01   8.0143571e-01   8.5519797e-01   9.1115216e-01   9.6953835e-01   1.0303319e+00   1.0930331e+00   1.1565199e+00   1.2189877e+00   1.2779887e+00   1.3305732e+00   1.3735184e+00   1.4036222e+00   1.4180297e+00   1.4145539e+00   1.3919529e+00   1.3501301e+00   1.2902322e+00   1.2146286e+00   1.1267737e+00   1.0309619e+00   9.3200156e-01   8.3483971e-01   7.4417796e-01   6.6411851e-01   5.9787707e-01   5.4759060e-01   5.1423749e-01   4.9767404e-01   4.9677843e-01   5.0968080e-01   5.3404888e-01   5.6739291e-01   6.0735222e-01   6.5192956e-01   6.9964619e-01   7.4960183e-01   8.0143571e-01   8.5519797e-01   9.1115216e-01   9.6953835e-01   1.0303319e+00   1.0930331e+00   1.1565199e+00   1.2189877e+00   1.2779887e+00   1.3305732e+00   1.3735184e+00   1.4036222e+00   1.4180297e+00   1.4145539e+00   1.3919529e+00   1.3501301e+00   1.2902322e+00   1.2146286e+00   1.1267737e+00   1.0309619e+00   9.3200156e-01   8.3483971e-01   7.4417796e-01   6.6411851e-01   5.9787707e-01   5.4759060e-01   5.1423749e-01   4.9767404e-01   4.9677843e-01   5.0968080e-01   5.3404888e-01   5.6739291e-01   6.0735222e-01
   5.2167086e-01   5.5638052e-01   5.9322315e-01   6.3167616e-01   6.7139609e-01   7.1212959e-01   7.5360607e-01   7.9542928e-01   8.3698518e-01   8.7738133e-01   9.1542940e-01   9.4967652e-01   9.7848527e-01   1.0001554e+00   1.0130749e+00   1.0158842e+00   1.0076340e+00   9.8791809e-01   9.5696543e-01   9.1567738e-01   8.6560524e-01   8.0886730e-01   7.4801242e-01   6.8584315e-01   6.2521556e-01   5.6883579e-01   5.1907363e-01   4.7781131e-01   4.4634163e-01   4.2532401e-01   4.1480020e-01   4.1426504e-01   4.2278127e-01   4.3912307e-01   4.6192989e-01   4.8985203e-01   5.2167086e-01   5.5638052e-01   5.9322315e-01   6.3167616e-01   6.7139609e-01   7.1212959e-01   7.5360607e-01   7.9542928e-01   8.3698518e-01   8.7738133e-01   9.1542940e-01   9.4967652e-01   9.7848527e-01   1.0001554e+00   1.0130749e+00   1.0158842e+00   1.0076340e+00   9.8791809e-01   9.5696543e-01   9.1567738e-01   8.6560524e-01   8.0886730e-01   7.4801242e-01   6.8584315e-01   6.2521556e-01   5.6883579e-01   5.1907363e-01   4.7781131e-01   4.4634163e-01   4.2532401e-01   4.1480020e-01   4.1426504e-01   4.2278127e-01   4.3912307e-01   4.6192989e-01   4.8985203e-01
   3.6686849e-01   3.8933004e-01   4.1339155e-01   4.3856571e-01   4.6442073e-01   4.9055322e-01   5.1655437e-01   5.4197590e-01   5.6630248e-01   5.8893636e-01   6.0919847e-01   6.2634804e-01   6.3962018e-01   6.4827852e-01   6.5167777e-01   6.4932945e-01   6.4096314e-01   6.2657597e-01   6.0646368e-01   5.8122872e-01   5.5176297e-01   5.1920553e-01   4.8487874e-01   4.5020782e-01   4.1663143e-01   3.8551153e-01   3.5805077e-01   3.3522493e-01   3.1773622e-01   3.0599090e-01   3.0010204e-01   2.9991546e-01   3.0505464e-01   3.1497821e-01   3.2904288e-01   3.4656423e-01   3.6686849e-01   3.8933004e-01   4.1339155e-01   4.3856571e-01   4.6442073e-01   4.9055322e-01   5.1655437e-01   5.4197590e-01   5.6630248e-01   5.8893636e-01   6.0919847e-01   6.2634804e-01   6.3962018e-01   6.4827852e-01   6.5167777e-01   6.4932945e-01   6.4096314e-01   6.2657597e-01   6.0646368e-01   5.8122872e-01   5.5176297e-01   5.1920553e-01   4.8487874e-01   4.5020782e-01   4.1663143e-01   3.8551153e-01   3.5805077e-01   3.3522493e-01   3.1773622e-01   3.0599090e-01   3.0010204e-01   2.9991546e-01   3.0505464e-01   3.1497821e-01   3.2904288e-01   3.4656423e-01
   2.1021483e-01   2.2227552e-01   2.3527085e-01   2.4887478e-01   2.6276726e-01   2.7663263e-01   2.9015645e-01   3.0302209e-01   3.1490905e-01   3.2549415e-01   3.3445679e-01   3.4148856e-01   3.4630699e-01   3.4867238e-01   3.4840640e-01   3.4541028e-01   3.3968077e-01   3.3132154e-01   3.2054859e-01   3.0768822e-01   2.9316726e-01   2.7749577e-01   2.6124317e-01   2.4500978e-01   2.2939568e-01   2.1496960e-01   2.0224025e-01   1.9163243e-01   1.8346947e-01   1.7796333e-01   1.7521246e-01   1.7520719e-01   1.7784118e-01   1.8292759e-01   1.9021754e-01   1.9941916e-01   2.1021483e-01   2.2227552e-01   2.3527085e-01   2.4887478e-01   2.6276726e-01   2.7663263e-01   2.9015645e-01   3.0302209e-01   3.1490905e-01   3.2549415e-01   3.3445679e-01   3.4148856e-01   3.4630699e-01   3.4867238e-01   3.4840640e-01   3.4541028e-01   3.3968077e-01   3.3132154e-01   3.2054859e-01   3.0768822e-01   2.9316726e-01   2.7749577e-01   2.6124317e-01   2.4500978e-01   2.2939568e-01   2.1496960e-01   2.0224025e-01   1.9163243e-01   1.8346947e-01   1.7796333e-01   1.7521246e-01   1.7520719e-01   1.7784118e-01   1.8292759e-01   1.9021754e-01   1.9941916e-01
   8.1850699e-02   8.6344066e-02   9.1202140e-02   9.6286720e-02   1.0145600e-01   1.0656735e-01   1.1147991e-01   1.1605712e-01   1.2016933e-01   1.2369663e-01   1.2653187e-01   1.2858390e-01   1.2978096e-01   1.3007399e-01   1.2943966e-01   1.2788279e-01   1.2543798e-01   1.2217008e-01   1.1817336e-01   1.1356922e-01   1.0850257e-01   1.0313676e-01   9.7647523e-02   9.2216070e-02   8.7021880e-02   8.2235482e-02   7.8011744e-02   7.4484035e-02   7.1759562e-02   6.9916107e-02   6.9000275e-02   6.9027204e-02   6.9981641e-02   7.1820144e-02   7.4474147e-02   7.7853569e-02   8.1850699e-02   8.6344066e-02   9.1202140e-02   9.6286720e-02   1.0145600e-01   1.0656735e-01   1.1147991e-01   1.1605712e-01   1.2016933e-01   1.2369663e-01   1.2653187e-01   1.2858390e-01   1.2978096e-01   1.3007399e-01   1.2943966e-01   1.2788279e-01   1.2543798e-01   1.2217008e-01   1.1817336e-01   1.1356922e-01   1.0850257e-01   1.0313676e-01   9.7647523e-02   9.2216070e-02   8.7021880e-02   8.2235482e-02   7.8011744e-02   7.4484035e-02   7.1759562e-02   6.9916107e-02   6.9000275e-02   6.9027204e-02   6.9981641e-02   7.1820144e-02   7.4474147e-02   7.7853569e-02
   9.4603821e-03   9.9683177e-03   1.0518336e-02   1.1093845e-02   1.1677517e-02   1.2251802e-02   1.2799430e-02   1.3303924e-02   1.3750072e-02   1.4124382e-02   1.4415480e-02   1.4614456e-02   1.4715147e-02   1.4714332e-02   1.4611853e-02   1.4410643e-02   1.4116655e-02   1.3738703e-02   1.3288208e-02   1.2778860e-02   1.2226197e-02   1.1647132e-02   1.1059419e-02   1.0481099e-02   9.9299253e-03   9.4228049e-03   8.9752650e-03   8.6009666e-03   8.3112821e-03   8.1149498e-03   8.0178156e-03   8.0226707e-03   8.1291851e-03   8.3339404e-03   8.6305554e-03   9.0098989e-03   9.4603821e-03   9.9683177e-03   1.0518336e-02   1.1093845e-02   1.1677517e-02   1.2251802e-02   1.2799430e-02   1.3303924e-02   1.3750072e-02   1.4124382e-02   1.4415480e-02   1.4614456e-02   1.4715147e-02   1.4714332e-02   1.4611853e-02   1.4410643e-02   1.4116655e-02   1.3738703e-02   1.3288208e-02   1.2778860e-02   1.2226197e-02   1.1647132e-02   1.1059419e-02   1.0481099e-02   9.9299253e-03   9.4228049e-03   8.9752650e-03   8.6009666e-03   8.3112821e-03   8.1149498e-03   8.0178156e-03   8.0226707e-03   8.1291851e-03   8.3339404e-03   8.6305554e-03   9.0098989e-03
